KO,Gene
ko:K02416,Plant3-RAS.bin.4-k141_1494060_8
ko:K13829,Plant3-RAS.bin.4-k141_2838488_2
ko:K01007,Plant3-RAS.bin.4-k141_2838488_3
ko:K08963,Plant3-RAS.bin.4-k141_2552055_3
ko:K00789,Plant3-RAS.bin.4-k141_726683_1
ko:K01007,Plant3-RAS.bin.4-k141_1734694_2
ko:K09690,Plant3-RAS.bin.4-k141_1688898_2
ko:K01501,Plant3-RAS.bin.4-k141_2455295_1
ko:K09146,Plant3-RAS.bin.4-k141_1879727_2
ko:K16927,Plant3-RAS.bin.4-k141_2793401_1
ko:K16786,Plant3-RAS.bin.4-k141_2793401_3
ko:K16787,Plant3-RAS.bin.4-k141_2793401_3
ko:K01113,Plant3-RAS.bin.4-k141_347937_1
ko:K01755,Plant3-RAS.bin.4-k141_2988952_3
ko:K02564,Plant3-RAS.bin.4-k141_2125606_8
ko:K08999,Plant3-RAS.bin.4-k141_1451210_4
ko:K02113,Plant3-RAS.bin.4-k141_1451210_9
ko:K15468,Plant3-RAS.bin.4-k141_2652321_6
ko:K15866,Plant3-RAS.bin.4-k141_590665_6
ko:K02029,Plant3-RAS.bin.4-k141_2270163_4
ko:K07065,Plant3-RAS.bin.4-k141_399813_5
ko:K15866,Plant3-RAS.bin.4-k141_399813_10
ko:K01007,Plant3-RAS.bin.4-k141_399813_11
ko:K00032,Plant3-RAS.bin.4-k141_400055_5
ko:K00090,Plant3-RAS.bin.4-k141_400055_5
ko:K01790,Plant3-RAS.bin.4-k141_2416557_3
ko:K03466,Plant3-RAS.bin.4-k141_2560495_3
ko:K04127,Plant3-RAS.bin.4-k141_400795_7
ko:K19785,Plant3-RAS.bin.4-k141_400795_9
ko:K07020,Plant3-RAS.bin.4-k141_400795_11
ko:K13529,Plant3-RAS.bin.4-k141_2561220_4
ko:K13582,Plant3-RAS.bin.4-k141_158903_1
ko:K11754,Plant3-RAS.bin.4-k141_1982803_2
ko:K00619,Plant3-RAS.bin.4-k141_1842589_2
ko:K07140,Plant3-RAS.bin.4-k141_159434_5
ko:K07478,Plant3-RAS.bin.4-k141_159434_7
ko:K01628,Plant3-RAS.bin.4-k141_67173_5
ko:K02409,Plant3-RAS.bin.4-k141_1411615_2
ko:K03223,Plant3-RAS.bin.4-k141_1411615_4
ko:K00066,Plant3-RAS.bin.4-k141_2852253_7
ko:K15532,Plant3-RAS.bin.4-k141_1600604_3
ko:K07037,Plant3-RAS.bin.4-k141_833469_1
ko:K01560,Plant3-RAS.bin.4-k141_833469_3
ko:K09117,Plant3-RAS.bin.4-k141_833469_4
ko:K06218,Plant3-RAS.bin.4-k141_113960_4
ko:K01007,Plant3-RAS.bin.4-k141_2854245_1
ko:K19244,Plant3-RAS.bin.4-k141_1654544_4
ko:K01007,Plant3-RAS.bin.4-k141_1938505_7
ko:K09927,Plant3-RAS.bin.4-k141_2226419_6
ko:K04042,Plant3-RAS.bin.4-k141_1031513_2
ko:K03635,Plant3-RAS.bin.4-k141_2856649_6
ko:K10882,Plant3-RAS.bin.4-k141_2857056_6
ko:K18122,Plant3-RAS.bin.4-k141_117591_1
ko:K07065,Plant3-RAS.bin.4-k141_117591_3
ko:K08316,Plant3-RAS.bin.4-k141_506282_3
ko:K13926,Plant3-RAS.bin.4-k141_1126495_2
ko:K00621,Plant3-RAS.bin.4-k141_2956460_2
ko:K13669,Plant3-RAS.bin.4-k141_2523878_1
ko:K15526,Plant3-RAS.bin.4-k141_743249_3
ko:K03466,Plant3-RAS.bin.4-k141_1127645_1
ko:K00406,Plant3-RAS.bin.4-k141_460350_4
ko:K01560,Plant3-RAS.bin.4-k141_1805763_2
ko:K18225,Plant3-RAS.bin.4-k141_2285370_4
ko:K06199,Plant3-RAS.bin.4-k141_889174_4
ko:K02567,Plant3-RAS.bin.4-k141_889174_7
ko:K18843,Plant3-RAS.bin.4-k141_2286092_1
ko:K04042,Plant3-RAS.bin.4-k141_2286092_5
ko:K11528,Plant3-RAS.bin.4-k141_2286092_5
ko:K00805,Plant3-RAS.bin.4-k141_2335567_1
ko:K06187,Plant3-RAS.bin.4-k141_2335567_5
ko:K00343,Plant3-RAS.bin.4-k141_2335567_10
ko:K16927,Plant3-RAS.bin.4-k141_2095329_2
ko:K07062,Plant3-RAS.bin.4-k141_2095329_4
ko:K01356,Plant3-RAS.bin.4-k141_319765_5
ko:K07065,Plant3-RAS.bin.4-k141_319765_11
ko:K00163,Plant3-RAS.bin.4-k141_170427_4
ko:K01868,Plant3-RAS.bin.4-k141_1130930_2
ko:K07263,Plant3-RAS.bin.4-k141_3009048_1
ko:K02303,Plant3-RAS.bin.4-k141_2188502_1
ko:K01151,Plant3-RAS.bin.4-k141_1090215_3
ko:K02835,Plant3-RAS.bin.4-k141_2434389_4
ko:K07263,Plant3-RAS.bin.4-k141_1324541_1
ko:K01191,Plant3-RAS.bin.4-k141_610534_5
ko:K03826,Plant3-RAS.bin.4-k141_706983_5
ko:K01113,Plant3-RAS.bin.4-k141_1523208_3
ko:K03087,Plant3-RAS.bin.4-k141_35258_4
ko:K00872,Plant3-RAS.bin.4-k141_2382071_1
ko:K12216,Plant3-RAS.bin.4-k141_557690_3
ko:K12216,Plant3-RAS.bin.4-k141_557690_4
ko:K09780,Plant3-RAS.bin.4-k141_2581148_7
ko:K15866,Plant3-RAS.bin.4-k141_709796_4
ko:K01637,Plant3-RAS.bin.4-k141_1718276_1
ko:K07009,Plant3-RAS.bin.4-k141_1286473_5
ko:K07164,Plant3-RAS.bin.4-k141_615205_3
ko:K04343,Plant3-RAS.bin.4-k141_1473114_1
ko:K09810,Plant3-RAS.bin.4-k141_2920639_4
ko:K02391,Plant3-RAS.bin.4-k141_657766_1
ko:K02392,Plant3-RAS.bin.4-k141_657766_1
ko:K02404,Plant3-RAS.bin.4-k141_657766_7
ko:K09710,Plant3-RAS.bin.4-k141_2241056_4
ko:K00481,Plant3-RAS.bin.4-k141_1618158_3
ko:K00046,Plant3-RAS.bin.4-k141_2105690_2
ko:K03379,Plant3-RAS.bin.4-k141_2346443_1
ko:K08983,Plant3-RAS.bin.4-k141_2922405_3
ko:K07065,Plant3-RAS.bin.4-k141_618331_14
ko:K02847,Plant3-RAS.bin.4-k141_2297852_1
ko:K05874,Plant3-RAS.bin.4-k141_2538926_2
ko:K07447,Plant3-RAS.bin.4-k141_1819202_3
ko:K02895,Plant3-RAS.bin.4-k141_1380042_7
ko:K08168,Plant3-RAS.bin.4-k141_2676111_1
ko:K16787,Plant3-RAS.bin.4-k141_3019876_2
ko:K02398,Plant3-RAS.bin.4-k141_1533094_4
ko:K07748,Plant3-RAS.bin.4-k141_1821906_2
ko:K03529,Plant3-RAS.bin.4-k141_46652_6
ko:K02407,Plant3-RAS.bin.4-k141_855332_1
ko:K02422,Plant3-RAS.bin.4-k141_855332_2
ko:K13820,Plant3-RAS.bin.4-k141_1144773_3
ko:K02556,Plant3-RAS.bin.4-k141_568114_6
ko:K02415,Plant3-RAS.bin.4-k141_568114_8
ko:K02418,Plant3-RAS.bin.4-k141_568114_10
ko:K00945,Plant3-RAS.bin.4-k141_1769647_10
ko:K09181,Plant3-RAS.bin.4-k141_2491960_2
ko:K04343,Plant3-RAS.bin.4-k141_284198_1
ko:K07065,Plant3-RAS.bin.4-k141_140890_3
ko:K02390,Plant3-RAS.bin.4-k141_187994_1
ko:K00108,Plant3-RAS.bin.4-k141_2782985_1
ko:K00230,Plant3-RAS.bin.4-k141_911301_2
ko:K18220,Plant3-RAS.bin.4-k141_1007600_3
ko:K02477,Plant3-RAS.bin.6-k141_530104_10
ko:K03328,Plant3-RAS.bin.6-k141_2740298_10
ko:K02477,Plant3-RAS.bin.6-k141_2740298_17
ko:K07478,Plant3-RAS.bin.6-k141_1348831_9
ko:K02835,Plant3-RAS.bin.6-k141_2452750_44
ko:K03269,Plant3-RAS.bin.6-k141_2452750_68
ko:K00782,Plant3-RAS.bin.6-k141_2452750_70
ko:K09710,Plant3-RAS.bin.6-k141_2452750_72
ko:K02477,Plant3-RAS.bin.6-k141_2452750_139
ko:K09117,Plant3-RAS.bin.6-k141_2452750_171
ko:K17760,Plant3-RAS.bin.6-k141_2647673_19
ko:K02477,Plant3-RAS.bin.6-k141_1785143_9
ko:K00285,Plant3-RAS.bin.6-k141_1785143_42
ko:K00457,Plant3-RAS.bin.6-k141_1785143_53
ko:K00928,Plant3-RAS.bin.6-k141_1785143_56
ko:K11754,Plant3-RAS.bin.6-k141_1785143_65
ko:K08316,Plant3-RAS.bin.6-k141_1785143_95
ko:K00294,Plant3-RAS.bin.6-k141_1785143_114
ko:K00762,Plant3-RAS.bin.6-k141_1785143_121
ko:K13421,Plant3-RAS.bin.6-k141_1785143_121
ko:K01868,Plant3-RAS.bin.6-k141_2215653_11
ko:K02477,Plant3-RAS.bin.6-k141_1833373_21
ko:K07263,Plant3-RAS.bin.6-k141_1833373_50
ko:K02477,Plant3-RAS.bin.6-k141_1833373_76
ko:K04066,Plant3-RAS.bin.6-k141_2216282_39
ko:K02356,Plant3-RAS.bin.6-k141_2216282_57
ko:K02477,Plant3-RAS.bin.6-k141_2216282_66
ko:K01224,Plant3-RAS.bin.6-k141_2216282_78
ko:K00945,Plant3-RAS.bin.6-k141_2216282_80
ko:K03802,Plant3-RAS.bin.6-k141_2216282_147
ko:K01790,Plant3-RAS.bin.6-k141_2216282_154
ko:K13015,Plant3-RAS.bin.6-k141_2216282_155
ko:K00928,Plant3-RAS.bin.6-k141_2216282_177
ko:K02477,Plant3-RAS.bin.6-k141_2216282_185
ko:K13481,Plant3-RAS.bin.6-k141_2895318_2
ko:K08151,Plant3-RAS.bin.6-k141_2895318_19
ko:K13010,Plant3-RAS.bin.6-k141_2895318_20
ko:K02477,Plant3-RAS.bin.6-k141_2895318_70
ko:K01447,Plant3-RAS.bin.6-k141_2701965_6
ko:K01447,Plant3-RAS.bin.6-k141_2701965_7
ko:K01337,Plant3-RAS.bin.6-k141_2701965_25
ko:K02517,Plant3-RAS.bin.6-k141_2701965_27
ko:K02517,Plant3-RAS.bin.6-k141_2701965_29
ko:K02477,Plant3-RAS.bin.6-k141_2701965_53
ko:K07263,Plant3-RAS.bin.6-k141_2701965_96
ko:K06187,Plant3-RAS.bin.6-k141_2701965_119
ko:K01560,Plant3-RAS.bin.6-k141_2701965_122
ko:K01224,Plant3-RAS.bin.6-k141_2701965_154
ko:K02613,Plant3-RAS.bin.6-k141_2701965_173
ko:K02477,Plant3-RAS.bin.6-k141_2701965_174
ko:K15866,Plant3-RAS.bin.6-k141_2701965_189
ko:K06861,Plant3-RAS.bin.6-k141_2701965_220
ko:K07798,Plant3-RAS.bin.6-k141_2701965_227
ko:K00939,Plant3-RAS.bin.6-k141_2701965_230
ko:K13582,Plant3-RAS.bin.6-k141_2996692_3
ko:K06872,Plant3-RAS.bin.6-k141_2996692_5
ko:K05970,Plant3-RAS.bin.6-k141_2996692_35
ko:K13979,Plant3-RAS.bin.6-k141_2996692_37
ko:K00046,Plant3-RAS.bin.6-k141_2996692_52
ko:K00041,Plant3-RAS.bin.6-k141_2996692_80
ko:K15532,Plant3-RAS.bin.6-k141_2996692_82
ko:K02619,Plant3-RAS.bin.6-k141_2092266_54
ko:K01028,Plant3-RAS.bin.6-k141_2092266_71
ko:K02477,Plant3-RAS.bin.6-k141_2092266_93
ko:K02477,Plant3-RAS.bin.6-k141_2092266_94
ko:K02477,Plant3-RAS.bin.6-k141_984626_3
ko:K02477,Plant3-RAS.bin.6-k141_984626_59
ko:K11936,Plant3-RAS.bin.6-k141_984626_100
ko:K00820,Plant3-RAS.bin.6-k141_984626_122
ko:K07447,Plant3-RAS.bin.6-k141_984626_131
ko:K01790,Plant3-RAS.bin.6-k141_30388_6
ko:K02837,Plant3-RAS.bin.6-k141_30388_13
ko:K00505,Plant3-RAS.bin.6-k141_30388_50
ko:K03786,Plant3-RAS.bin.6-k141_30388_164
ko:K00451,Plant3-RAS.bin.6-k141_30388_176
ko:K02477,Plant3-RAS.bin.6-k141_30388_180
ko:K06199,Plant3-RAS.bin.6-k141_30388_199
ko:K01487,Plant3-RAS.bin.6-k141_30388_206
ko:K03466,Plant3-RAS.bin.6-k141_649779_8
ko:K02477,Plant3-RAS.bin.6-k141_649779_19
ko:K02477,Plant3-RAS.bin.6-k141_649779_56
ko:K17723,Plant3-RAS.bin.6-k141_649779_62
ko:K00266,Plant3-RAS.bin.6-k141_649779_63
ko:K17722,Plant3-RAS.bin.6-k141_649779_63
ko:K07491,Plant3-RAS.bin.6-k141_649779_67
ko:K00556,Plant3-RAS.bin.6-k141_649779_71
ko:K02472,Plant3-RAS.bin.6-k141_1856572_49
ko:K06443,Plant3-RAS.bin.6-k141_1856572_60
ko:K04065,Plant3-RAS.bin.6-k141_1856572_62
ko:K16092,Plant3-RAS.bin.6-k141_1856572_69
ko:K07560,Plant3-RAS.bin.6-k141_1856572_125
ko:K00343,Plant3-RAS.bin.6-k141_1856572_134
ko:K05784,Plant3-RAS.bin.6-k141_1856572_147
ko:K00343,Plant3-RAS.bin.6-k141_1856572_203
ko:K03897,Plant3-RAS.bin.6-k141_1856572_260
ko:K07164,Plant3-RAS.bin.6-k141_1856572_347
ko:K09690,Plant3-RAS.bin.6-k141_1426519_2
ko:K08999,Plant3-RAS.bin.6-k141_1426519_20
ko:K02564,Plant3-RAS.bin.6-k141_1426519_41
ko:K00748,Plant3-RAS.bin.6-k141_174070_2
ko:K07056,Plant3-RAS.bin.6-k141_174070_25
ko:K09810,Plant3-RAS.bin.6-k141_174070_38
ko:K01665,Plant3-RAS.bin.6-k141_174070_51
ko:K02477,Plant3-RAS.bin.6-k141_174070_69
ko:K02477,Plant3-RAS.bin.6-k141_174070_75
ko:K02477,Plant3-RAS.bin.6-k141_174070_137
ko:K07056,Plant3-RAS.bin.6-k141_174070_150
ko:K01755,Plant3-RAS.bin.6-k141_174070_159
ko:K02477,Plant3-RAS.bin.6-k141_174070_182
ko:K01113,Plant3-RAS.bin.6-k141_174070_213
ko:K02113,Plant3-RAS.bin.6-k141_174070_279
ko:K06920,Plant3-RAS.bin.6-k141_2239956_80
ko:K00027,Plant3-RAS.bin.6-k141_2239956_115
ko:K01817,Plant3-RAS.bin.6-k141_2673746_14
ko:K01817,Plant3-RAS.bin.6-k141_2673746_15
ko:K01609,Plant3-RAS.bin.6-k141_2673746_16
ko:K03529,Plant3-RAS.bin.6-k141_1863246_11
ko:K01442,Plant3-RAS.bin.6-k141_1863246_20
ko:K06872,Plant3-RAS.bin.6-k141_1863246_60
ko:K03648,Plant3-RAS.bin.6-k141_1863246_85
ko:K03784,Plant3-RAS.bin.6-k141_1863246_91
ko:K01817,Plant3-RAS.bin.6-k141_1863246_144
ko:K03774,Plant3-RAS.bin.6-k141_616527_26
ko:K01447,Plant3-RAS.bin.6-k141_616527_39
ko:K02895,Plant3-RAS.bin.6-k141_616527_69
ko:K08641,Plant3-RAS.bin.6-k141_616527_87
ko:K01200,Plant3-RAS.bin.6-k141_616527_108
ko:K00789,Plant3-RAS.bin.6-k141_616527_142
ko:K01918,Plant3-RAS.bin.6-k141_616527_145
ko:K21472,Plant3-RAS.bin.6-k141_2199994_27
ko:K07263,Plant3-RAS.bin.6-k141_2199994_67
ko:K00939,Plant3-RAS.bin.6-k141_2199994_69
ko:K02477,Plant3-RAS.bin.6-k141_184067_13
ko:K00969,Plant3-RAS.bin.6-k141_184067_71
ko:K08282,Plant3-RAS.bin.6-k141_184067_95
ko:K07263,Plant3-RAS.bin.6-k141_184067_117
ko:K13992,Plant3-RAS.bin.6-k141_184067_175
ko:K15257,Plant3-RAS.bin.6-k141_184067_212
ko:K07588,Plant3-RAS.bin.6-k141_184067_231
ko:K02847,Plant3-RAS.bin.6-k141_184067_232
ko:K04567,Plant3-RAS.bin.6-k141_184067_250
ko:K00809,Plant3-RAS.bin.6-k141_184067_270
ko:K08282,Plant3-RAS.bin.7-k141_864139_3
ko:K07478,Plant3-RAS.bin.7-k141_576137_6
ko:K15866,Plant3-RAS.bin.7-k141_2160416_1
ko:K14605,Plant3-RAS.bin.7-k141_2641640_5
ko:K01356,Plant3-RAS.bin.7-k141_961488_9
ko:K07039,Plant3-RAS.bin.7-k141_961488_10
ko:K06919,Plant3-RAS.bin.7-k141_961488_12
ko:K07039,Plant3-RAS.bin.7-k141_961488_32
ko:K01755,Plant3-RAS.bin.7-k141_1729668_10
ko:K06187,Plant3-RAS.bin.7-k141_290433_2
ko:K02299,Plant3-RAS.bin.7-k141_290500_7
ko:K06976,Plant3-RAS.bin.7-k141_674972_2
ko:K02477,Plant3-RAS.bin.7-k141_387149_9
ko:K17723,Plant3-RAS.bin.7-k141_1252771_1
ko:K01007,Plant3-RAS.bin.7-k141_1252771_2
ko:K13280,Plant3-RAS.bin.7-k141_2212118_5
ko:K02477,Plant3-RAS.bin.7-k141_2212118_16
ko:K02835,Plant3-RAS.bin.7-k141_964084_2
ko:K00027,Plant3-RAS.bin.7-k141_1540935_3
ko:K07560,Plant3-RAS.bin.7-k141_1781922_4
ko:K00066,Plant3-RAS.bin.7-k141_486809_3
ko:K07263,Plant3-RAS.bin.7-k141_197890_6
ko:K02377,Plant3-RAS.bin.7-k141_2598654_6
ko:K08604,Plant3-RAS.bin.7-k141_2598654_9
ko:K17716,Plant3-RAS.bin.7-k141_102819_2
ko:K01790,Plant3-RAS.bin.7-k141_102819_14
ko:K02517,Plant3-RAS.bin.7-k141_1878636_3
ko:K07126,Plant3-RAS.bin.7-k141_1878636_5
ko:K03802,Plant3-RAS.bin.7-k141_1257621_2
ko:K00820,Plant3-RAS.bin.7-k141_2410505_4
ko:K04042,Plant3-RAS.bin.7-k141_2410505_5
ko:K09810,Plant3-RAS.bin.7-k141_1403099_2
ko:K07263,Plant3-RAS.bin.7-k141_2939520_6
ko:K00217,Plant3-RAS.bin.7-k141_2555538_15
ko:K02280,Plant3-RAS.bin.7-k141_2939743_7
ko:K01337,Plant3-RAS.bin.7-k141_2216762_4
ko:K00343,Plant3-RAS.bin.7-k141_59728_2
ko:K13829,Plant3-RAS.bin.7-k141_587775_6
ko:K02057,Plant3-RAS.bin.7-k141_2457496_2
ko:K00855,Plant3-RAS.bin.7-k141_2457496_4
ko:K00876,Plant3-RAS.bin.7-k141_2457496_4
ko:K01224,Plant3-RAS.bin.7-k141_1209789_3
ko:K01114,Plant3-RAS.bin.7-k141_154321_4
ko:K03980,Plant3-RAS.bin.7-k141_1931303_3
ko:K08963,Plant3-RAS.bin.7-k141_2509907_10
ko:K02029,Plant3-RAS.bin.7-k141_2651973_8
ko:K02029,Plant3-RAS.bin.7-k141_2651973_9
ko:K00809,Plant3-RAS.bin.7-k141_1070349_1
ko:K07486,Plant3-RAS.bin.7-k141_1022522_2
ko:K06920,Plant3-RAS.bin.7-k141_2031836_3
ko:K01609,Plant3-RAS.bin.7-k141_2560438_2
ko:K21064,Plant3-RAS.bin.7-k141_878172_1
ko:K06872,Plant3-RAS.bin.7-k141_1505485_1
ko:K07056,Plant3-RAS.bin.7-k141_1505485_5
ko:K07140,Plant3-RAS.bin.7-k141_1214008_1
ko:K16011,Plant3-RAS.bin.7-k141_1214008_3
ko:K01151,Plant3-RAS.bin.7-k141_110385_5
ko:K00575,Plant3-RAS.bin.7-k141_975152_4
ko:K02278,Plant3-RAS.bin.7-k141_879776_2
ko:K02113,Plant3-RAS.bin.7-k141_787320_5
ko:K02453,Plant3-RAS.bin.7-k141_1983948_2
ko:K01868,Plant3-RAS.bin.7-k141_1984303_3
ko:K16092,Plant3-RAS.bin.7-k141_2275137_3
ko:K00820,Plant3-RAS.bin.7-k141_2133241_4
ko:K17837,Plant3-RAS.bin.7-k141_501094_1
ko:K02356,Plant3-RAS.bin.7-k141_2658272_7
ko:K00797,Plant3-RAS.bin.7-k141_2038439_4
ko:K02450,Plant3-RAS.bin.7-k141_23045_14
ko:K03466,Plant3-RAS.bin.7-k141_23045_38
ko:K06919,Plant3-RAS.bin.7-k141_2999144_14
ko:K00343,Plant3-RAS.bin.7-k141_1315230_4
ko:K00265,Plant3-RAS.bin.7-k141_163785_1
ko:K00762,Plant3-RAS.bin.7-k141_1656927_4
ko:K21567,Plant3-RAS.bin.7-k141_3000802_1
ko:K02450,Plant3-RAS.bin.7-k141_1940555_3
ko:K03328,Plant3-RAS.bin.7-k141_1940555_12
ko:K07263,Plant3-RAS.bin.7-k141_2520683_4
ko:K09690,Plant3-RAS.bin.7-k141_164793_5
ko:K01790,Plant3-RAS.bin.7-k141_2569820_1
ko:K13006,Plant3-RAS.bin.7-k141_2569820_11
ko:K13010,Plant3-RAS.bin.7-k141_2569820_18
ko:K07577,Plant3-RAS.bin.7-k141_457628_1
ko:K07486,Plant3-RAS.bin.7-k141_2806796_12
ko:K04065,Plant3-RAS.bin.7-k141_1462034_3
ko:K11754,Plant3-RAS.bin.7-k141_2043438_1
ko:K00294,Plant3-RAS.bin.7-k141_315719_1
ko:K01628,Plant3-RAS.bin.7-k141_1516075_2
ko:K07263,Plant3-RAS.bin.7-k141_742993_2
ko:K07263,Plant3-RAS.bin.7-k141_742993_3
ko:K16011,Plant3-RAS.bin.7-k141_1708603_7
ko:K07318,Plant3-RAS.bin.7-k141_983303_6
ko:K00939,Plant3-RAS.bin.7-k141_1895958_2
ko:K03466,Plant3-RAS.bin.7-k141_2909553_3
ko:K13015,Plant3-RAS.bin.7-k141_1277573_7
ko:K10012,Plant3-RAS.bin.7-k141_1176632_3
ko:K00789,Plant3-RAS.bin.7-k141_1277955_3
ko:K08999,Plant3-RAS.bin.7-k141_1277955_7
ko:K14652,Plant3-RAS.bin.7-k141_120950_1
ko:K04108,Plant3-RAS.bin.7-k141_78624_13
ko:K01918,Plant3-RAS.bin.7-k141_78624_15
ko:K18581,Plant3-RAS.bin.7-k141_78624_22
ko:K06976,Plant3-RAS.bin.7-k141_552942_2
ko:K04343,Plant3-RAS.bin.7-k141_552942_5
ko:K07037,Plant3-RAS.bin.7-k141_2713845_2
ko:K04066,Plant3-RAS.bin.7-k141_265404_2
ko:K17837,Plant3-RAS.bin.7-k141_2527886_6
ko:K14605,Plant3-RAS.bin.7-k141_2048266_1
ko:K02303,Plant3-RAS.bin.7-k141_2618931_2
ko:K00748,Plant3-RAS.bin.7-k141_2234127_11
ko:K10439,Plant3-RAS.bin.7-k141_2714791_2
ko:K00928,Plant3-RAS.bin.7-k141_124128_6
ko:K07577,Plant3-RAS.bin.7-k141_3010317_1
ko:K04065,Plant3-RAS.bin.7-k141_2146567_6
ko:K00793,Plant3-RAS.bin.7-k141_3011076_2
ko:K21472,Plant3-RAS.bin.7-k141_371886_2
ko:K14652,Plant3-RAS.bin.7-k141_173677_9
ko:K05802,Plant3-RAS.bin.7-k141_941153_10
ko:K08641,Plant3-RAS.bin.7-k141_269275_6
ko:K13954,Plant3-RAS.bin.7-k141_1284505_1
ko:K06976,Plant3-RAS.bin.7-k141_1470971_2
ko:K07263,Plant3-RAS.bin.7-k141_1814946_6
ko:K03404,Plant3-RAS.bin.7-k141_87282_10
ko:K02458,Plant3-RAS.bin.7-k141_1328353_10
ko:K02458,Plant3-RAS.bin.7-k141_1328353_14
ko:K07056,Plant3-RAS.bin.7-k141_128769_1
ko:K07486,Plant3-RAS.bin.7-k141_1862651_1
ko:K09930,Plant3-RAS.bin.7-k141_470911_2
ko:K11210,Plant3-RAS.bin.7-k141_1138073_20
ko:K21253,Plant3-RAS.bin.7-k141_1138073_20
ko:K21264,Plant3-RAS.bin.7-k141_1138073_20
ko:K21265,Plant3-RAS.bin.7-k141_1138073_20
ko:K02841,Plant3-RAS.bin.7-k141_2441075_3
ko:K04567,Plant3-RAS.bin.7-k141_41549_6
ko:K06872,Plant3-RAS.bin.7-k141_1577594_2
ko:K09710,Plant3-RAS.bin.7-k141_330782_3
ko:K00969,Plant3-RAS.bin.7-k141_330782_4
ko:K03980,Plant3-RAS.bin.7-k141_523598_1
ko:K08316,Plant3-RAS.bin.7-k141_523598_16
ko:K20951,Plant3-RAS.bin.7-k141_2629032_1
ko:K00311,Plant3-RAS.bin.7-k141_1909857_5
ko:K01208,Plant3-RAS.bin.7-k141_901498_1
ko:K07588,Plant3-RAS.bin.7-k141_2630788_6
ko:K00809,Plant3-RAS.bin.7-k141_477348_4
ko:K09461,Plant3-RAS.bin.7-k141_477348_12
ko:K15866,Plant3-RAS.bin.7-k141_477348_14
ko:K03529,Plant3-RAS.bin.7-k141_278028_10
ko:K07164,Plant3-RAS.bin.7-k141_998288_21
ko:K01007,Plant3-RAS.bin.7-k141_335678_7
ko:K02477,Plant3-RAS.bin.7-k141_1535632_10
ko:K06861,Plant3-RAS.bin.7-k141_2486808_3
ko:K01356,Plant3-RAS.bin.7-k141_2351706_6
ko:K06198,Plant3-RAS.bin.7-k141_478157_11
ko:K01356,Plant3-RAS.bin.7-k141_1623236_2
ko:K03635,Plant3-RAS.bin.7-k141_1439631_18
ko:K06962,Plant3-RAS.bin.7-k141_1480354_6
ko:K00294,Plant3-RAS.bin.7-k141_568275_11
ko:K18843,Plant3-RAS.bin.7-k141_1871752_3
ko:K03328,Plant3-RAS.bin.7-k141_1871752_11
ko:K02895,Plant3-RAS.bin.7-k141_2008620_7
ko:K00625,Plant3-RAS.bin.7-k141_1145455_2
ko:K13902,Plant3-RAS.bin.7-k141_2490696_2
ko:K00762,Plant3-RAS.bin.7-k141_2491229_6
ko:K02477,Plant3-RAS.bin.7-k141_2011013_11
ko:K09927,Plant3-RAS.bin.7-k141_141558_4
ko:K02377,Plant3-RAS.bin.7-k141_2397825_6
ko:K02356,Plant3-RAS.bin.7-k141_861836_2
ko:K13829,Plant3-RAS.bin.7-k141_1486185_2
ko:K16329,Plant3-RAS.bin.7-k141_1966305_5
ko:K02477,Plant3-RAS.bin.7-k141_1005761_7
ko:K04110,Plant3-RAS.bin.7-k141_2687867_1
ko:K07263,Plant3-RAS.bin.7-k141_2015478_34
ko:K05396,Plant3-RWS.bin.2-k141_1272161_8
ko:K08282,Plant3-RWS.bin.2-k141_1272161_15
ko:K00625,Plant3-RWS.bin.2-k141_1272161_21
ko:K13788,Plant3-RWS.bin.2-k141_1272161_21
ko:K01113,Plant3-RWS.bin.2-k141_3353873_1
ko:K00575,Plant3-RWS.bin.2-k141_1677480_5
ko:K01224,Plant3-RWS.bin.2-k141_810331_4
ko:K07478,Plant3-RWS.bin.2-k141_3297331_8
ko:K00575,Plant3-RWS.bin.2-k141_1737394_2
ko:K04042,Plant3-RWS.bin.2-k141_1737394_8
ko:K11528,Plant3-RWS.bin.2-k141_1737394_8
ko:K00406,Plant3-RWS.bin.2-k141_1851743_7
ko:K01932,Plant3-RWS.bin.2-k141_3299476_1
ko:K20370,Plant3-RWS.bin.2-k141_3417689_22
ko:K03409,Plant3-RWS.bin.2-k141_3187277_10
ko:K09930,Plant3-RWS.bin.2-k141_61115_1
ko:K01214,Plant3-RWS.bin.2-k141_61115_8
ko:K03409,Plant3-RWS.bin.2-k141_2377112_4
ko:K13529,Plant3-RWS.bin.2-k141_2377112_9
ko:K13530,Plant3-RWS.bin.2-k141_2377112_9
ko:K20963,Plant3-RWS.bin.2-k141_3243162_13
ko:K02556,Plant3-RWS.bin.2-k141_3243162_15
ko:K02391,Plant3-RWS.bin.2-k141_3243162_17
ko:K03269,Plant3-RWS.bin.2-k141_3243162_43
ko:K09117,Plant3-RWS.bin.2-k141_2843746_3
ko:K00809,Plant3-RWS.bin.2-k141_1629371_11
ko:K07799,Plant3-RWS.bin.2-k141_2779723_3
ko:K19586,Plant3-RWS.bin.2-k141_2779723_3
ko:K19595,Plant3-RWS.bin.2-k141_2779723_3
ko:K00969,Plant3-RWS.bin.2-k141_2259975_4
ko:K07491,Plant3-RWS.bin.2-k141_2317943_17
